STDR_YYQU_CD,SIGNGU_CD,SIGNGU_CD_NM,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_RT,OPBIZ_STOR_CO,CLSBIZ_RT,CLSBIZ_STOR_CO,FRC_STOR_CO
20232,11470,양천구,CS300025,자전거 및 기타운송장비,35.0,35.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS300024,운동/경기용품,121.0,121.0,3.3,4.0,1.7,2.0,0.0
20232,11470,양천구,CS300023,미용재료,52.0,52.0,3.8,2.0,5.8,3.0,0.0
20232,11470,양천구,CS300022,화장품,434.0,461.0,1.3,6.0,2.0,9.0,27.0
20232,11470,양천구,CS300021,문구,143.0,153.0,5.2,8.0,2.0,3.0,10.0
20232,11470,양천구,CS300020,서적,147.0,150.0,0.7,1.0,0.0,0.0,3.0
20232,11470,양천구,CS300019,의료기기,58.0,59.0,0.0,0.0,1.7,1.0,1.0
20232,11470,양천구,CS300018,의약품,254.0,275.0,3.6,10.0,3.6,10.0,21.0
20232,11470,양천구,CS300017,시계및귀금속,78.0,80.0,0.0,0.0,1.3,1.0,2.0
20232,11470,양천구,CS300016,안경,78.0,97.0,2.1,2.0,0.0,0.0,19.0
20232,11470,양천구,CS300015,가방,71.0,71.0,1.4,1.0,5.6,4.0,0.0
20232,11470,양천구,CS300014,신발,69.0,70.0,1.4,1.0,4.3,3.0,1.0
20232,11470,양천구,CS300013,유아의류,93.0,93.0,0.0,0.0,4.3,4.0,0.0
20232,11470,양천구,CS300012,한복점,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS300011,일반의류,807.0,810.0,1.5,12.0,3.0,24.0,3.0
20232,11470,양천구,CS300010,반찬가게,306.0,315.0,6.7,21.0,4.4,14.0,9.0
20232,11470,양천구,CS300009,청과상,155.0,157.0,5.1,8.0,5.1,8.0,2.0
20232,11470,양천구,CS300008,수산물판매,107.0,107.0,0.9,1.0,6.5,7.0,0.0
20232,11470,양천구,CS300007,육류판매,207.0,209.0,1.4,3.0,4.8,10.0,2.0
20232,11470,양천구,CS300006,미곡판매,61.0,61.0,0.0,0.0,1.6,1.0,0.0
20232,11470,양천구,CS300005,주류도매,18.0,18.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS300004,핸드폰,165.0,166.0,0.6,1.0,2.4,4.0,1.0
20232,11470,양천구,CS300003,컴퓨터및주변장치판매,155.0,155.0,1.3,2.0,2.6,4.0,0.0
20232,11470,양천구,CS300002,편의점,38.0,351.0,3.7,13.0,2.0,7.0,313.0
20232,11470,양천구,CS300001,슈퍼마켓,445.0,459.0,4.4,20.0,4.1,19.0,14.0
20232,11470,양천구,CS200047,가정용품임대,23.0,24.0,0.0,0.0,0.0,0.0,1.0
20232,11470,양천구,CS200046,의류임대,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200045,비디오/서적임대,6.0,7.0,0.0,0.0,14.3,1.0,1.0
20232,11470,양천구,CS200044,여행사,68.0,68.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200043,건축물청소,117.0,119.0,0.8,1.0,1.7,2.0,2.0
20232,11470,양천구,CS200042,통번역서비스,35.0,35.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200041,사진관,106.0,107.0,4.7,5.0,4.7,5.0,1.0
20232,11470,양천구,CS200040,녹음실,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200039,DVD방,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200038,독서실,125.0,146.0,4.8,7.0,5.5,8.0,21.0
20232,11470,양천구,CS200037,노래방,217.0,223.0,1.8,4.0,2.7,6.0,6.0
20232,11470,양천구,CS200036,고시원,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200035,게스트하우스,3.0,3.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200034,여관,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200033,부동산중개업,1038.0,1038.0,0.0,0.0,2.8,29.0,0.0
20232,11470,양천구,CS200032,가전제품수리,125.0,125.0,0.8,1.0,0.8,1.0,0.0
20232,11470,양천구,CS200031,세탁소,168.0,224.0,1.3,3.0,1.8,4.0,56.0
20232,11470,양천구,CS200030,피부관리실,255.0,262.0,9.5,25.0,3.8,10.0,7.0
20232,11470,양천구,CS200029,네일숍,145.0,150.0,0.0,0.0,2.0,3.0,5.0
20232,11470,양천구,CS200028,미용실,789.0,846.0,0.8,7.0,1.2,10.0,57.0
20232,11470,양천구,CS200027,모터사이클수리,24.0,24.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200026,자동차미용,74.0,75.0,2.7,2.0,1.3,1.0,1.0
20232,11470,양천구,CS200025,자동차수리,185.0,201.0,0.5,1.0,1.0,2.0,16.0
20232,11470,양천구,CS200024,스포츠클럽,104.0,110.0,0.0,0.0,2.7,3.0,6.0
20232,11470,양천구,CS200023,통신기기수리,16.0,16.0,0.0,0.0,12.5,2.0,0.0
20232,11470,양천구,CS200022,복권방,21.0,21.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200021,기타오락장,56.0,59.0,8.5,5.0,1.7,1.0,3.0
20232,11470,양천구,CS200020,전자게임장,2.0,2.0,0.0,0.0,100.0,2.0,0.0
20232,11470,양천구,CS200019,PC방,32.0,34.0,0.0,0.0,14.7,5.0,2.0
20232,11470,양천구,CS200018,볼링장,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200017,골프연습장,71.0,71.0,1.4,1.0,2.8,2.0,0.0
20232,11470,양천구,CS200016,당구장,133.0,133.0,0.8,1.0,6.0,8.0,0.0
20232,11470,양천구,CS200015,세무사사무소,91.0,91.0,1.1,1.0,0.0,0.0,0.0
20232,11470,양천구,CS200014,회계사사무소,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200013,기타법무서비스,38.0,38.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200012,법무사사무소,120.0,120.0,0.8,1.0,0.0,0.0,0.0
20232,11470,양천구,CS200011,변리사사무소,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200010,변호사사무소,86.0,86.0,1.2,1.0,2.3,2.0,0.0
20232,11470,양천구,CS200009,동물병원,47.0,47.0,0.0,0.0,2.1,1.0,0.0
20232,11470,양천구,CS200008,한의원,157.0,157.0,2.5,4.0,1.9,3.0,0.0
20232,11470,양천구,CS200007,치과의원,184.0,184.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200006,일반의원,326.0,328.0,0.9,3.0,0.9,3.0,2.0
20232,11470,양천구,CS200005,스포츠 강습,254.0,263.0,2.7,7.0,1.1,3.0,9.0
20232,11470,양천구,CS200004,컴퓨터학원,14.0,14.0,0.0,0.0,0.0,0.0,0.0
20232,11470,양천구,CS200003,예술학원,457.0,477.0,2.3,11.0,2.7,13.0,20.0
20232,11470,양천구,CS200002,외국어학원,388.0,418.0,9.6,40.0,3.1,13.0,30.0
20232,11470,양천구,CS200001,일반교습학원,1230.0,1320.0,0.3,4.0,2.4,32.0,90.0
20232,11470,양천구,CS100010,커피-음료,403.0,583.0,7.4,43.0,5.8,34.0,180.0
20232,11470,양천구,CS100009,호프-간이주점,253.0,286.0,3.1,9.0,5.2,15.0,33.0
20232,11470,양천구,CS100008,분식전문점,344.0,436.0,3.7,16.0,4.6,20.0,92.0
20232,11470,양천구,CS100007,치킨전문점,78.0,214.0,4.2,9.0,7.0,15.0,136.0
20232,11470,양천구,CS100006,패스트푸드점,90.0,182.0,3.3,6.0,5.5,10.0,92.0
20232,11470,양천구,CS100005,제과점,138.0,204.0,3.4,7.0,3.9,8.0,66.0
20232,11470,양천구,CS100004,양식음식점,133.0,161.0,4.3,7.0,4.3,7.0,28.0
20232,11470,양천구,CS100003,일식음식점,166.0,177.0,3.4,6.0,6.8,12.0,11.0
20232,11470,양천구,CS100002,중식음식점,137.0,150.0,9.3,14.0,6.0,9.0,13.0
20232,11470,양천구,CS100001,한식음식점,1555.0,1715.0,4.4,76.0,4.4,76.0,160.0
20232,11440,마포구,CS300043,전자상거래업,3119.0,3135.0,0.1,4.0,3.6,114.0,16.0
20232,11440,마포구,CS300042,주유소,25.0,26.0,0.0,0.0,0.0,0.0,1.0
20232,11440,마포구,CS300041,예술품,104.0,104.0,4.8,5.0,2.9,3.0,0.0
20232,11440,마포구,CS300040,재생용품 판매점,50.0,50.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS300039,모터사이클및부품,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS300038,자동차부품,72.0,74.0,0.0,0.0,0.0,0.0,2.0
20232,11440,마포구,CS300037,중고차판매,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS300036,조명용품,208.0,209.0,0.0,0.0,1.0,2.0,1.0
20232,11440,마포구,CS300035,인테리어,205.0,206.0,2.9,6.0,1.9,4.0,1.0
20232,11440,마포구,CS300034,악기,51.0,51.0,5.9,3.0,2.0,1.0,0.0
20232,11440,마포구,CS300033,철물점,100.0,102.0,2.9,3.0,3.9,4.0,2.0
20232,11440,마포구,CS300032,가전제품,143.0,143.0,0.7,1.0,1.4,2.0,0.0
20232,11440,마포구,CS300031,가구,114.0,114.0,1.8,2.0,3.5,4.0,0.0
20232,11440,마포구,CS300030,중고가구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS300029,애완동물,119.0,120.0,11.7,14.0,4.2,5.0,1.0
20232,11440,마포구,CS300028,화초,336.0,336.0,5.7,19.0,3.3,11.0,0.0
20232,11440,마포구,CS300027,섬유제품,168.0,169.0,4.7,8.0,1.8,3.0,1.0
20232,11440,마포구,CS300026,완구,91.0,92.0,5.4,5.0,2.2,2.0,1.0
20232,11440,마포구,CS300025,자전거 및 기타운송장비,54.0,54.0,1.9,1.0,0.0,0.0,0.0
20232,11440,마포구,CS300024,운동/경기용품,155.0,155.0,3.2,5.0,1.3,2.0,0.0
20232,11440,마포구,CS300023,미용재료,87.0,87.0,3.4,3.0,1.1,1.0,0.0
20232,11440,마포구,CS300022,화장품,832.0,906.0,2.8,25.0,2.6,24.0,74.0
20232,11440,마포구,CS300021,문구,222.0,243.0,2.1,5.0,2.1,5.0,21.0
20232,11440,마포구,CS300020,서적,270.0,272.0,2.6,7.0,2.2,6.0,2.0
20232,11440,마포구,CS300019,의료기기,84.0,84.0,0.0,0.0,1.2,1.0,0.0
20232,11440,마포구,CS300018,의약품,328.0,351.0,2.8,10.0,1.7,6.0,23.0
20232,11440,마포구,CS300017,시계및귀금속,96.0,97.0,1.0,1.0,0.0,0.0,1.0
20232,11440,마포구,CS300016,안경,101.0,127.0,2.4,3.0,3.1,4.0,26.0
20232,11440,마포구,CS300015,가방,137.0,137.0,1.5,2.0,3.6,5.0,0.0
20232,11440,마포구,CS300014,신발,96.0,97.0,2.1,2.0,1.0,1.0,1.0
20232,11440,마포구,CS300013,유아의류,119.0,119.0,0.0,0.0,5.9,7.0,0.0
20232,11440,마포구,CS300012,한복점,17.0,17.0,5.9,1.0,0.0,0.0,0.0
20232,11440,마포구,CS300011,일반의류,1320.0,1324.0,3.1,41.0,2.6,34.0,4.0
20232,11440,마포구,CS300010,반찬가게,424.0,428.0,2.6,11.0,1.9,8.0,4.0
20232,11440,마포구,CS300009,청과상,174.0,176.0,0.6,1.0,0.6,1.0,2.0
20232,11440,마포구,CS300008,수산물판매,108.0,108.0,0.0,0.0,1.9,2.0,0.0
20232,11440,마포구,CS300007,육류판매,147.0,148.0,1.4,2.0,2.0,3.0,1.0
20232,11440,마포구,CS300006,미곡판매,76.0,77.0,1.3,1.0,5.2,4.0,1.0
20232,11440,마포구,CS300005,주류도매,54.0,54.0,3.7,2.0,5.6,3.0,0.0
20232,11440,마포구,CS300004,핸드폰,178.0,179.0,0.0,0.0,1.1,2.0,1.0
20232,11440,마포구,CS300003,컴퓨터및주변장치판매,429.0,429.0,0.5,2.0,1.6,7.0,0.0
20232,11440,마포구,CS300002,편의점,45.0,588.0,2.2,13.0,3.1,18.0,543.0
20232,11440,마포구,CS300001,슈퍼마켓,618.0,629.0,7.0,44.0,1.7,11.0,11.0
20232,11440,마포구,CS200047,가정용품임대,35.0,35.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200046,의류임대,17.0,17.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200045,비디오/서적임대,12.0,13.0,7.7,1.0,0.0,0.0,1.0
20232,11440,마포구,CS200044,여행사,614.0,616.0,1.0,6.0,0.6,4.0,2.0
20232,11440,마포구,CS200043,건축물청소,144.0,145.0,0.0,0.0,0.7,1.0,1.0
20232,11440,마포구,CS200042,통번역서비스,82.0,82.0,0.0,0.0,1.2,1.0,0.0
20232,11440,마포구,CS200041,사진관,547.0,547.0,4.4,24.0,2.9,16.0,0.0
20232,11440,마포구,CS200040,녹음실,170.0,171.0,0.0,0.0,0.0,0.0,1.0
20232,11440,마포구,CS200039,DVD방,24.0,24.0,12.5,3.0,4.2,1.0,0.0
20232,11440,마포구,CS200038,독서실,84.0,88.0,6.8,6.0,6.8,6.0,4.0
20232,11440,마포구,CS200037,노래방,204.0,210.0,3.3,7.0,1.4,3.0,6.0
20232,11440,마포구,CS200036,고시원,25.0,25.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200035,게스트하우스,245.0,245.0,0.4,1.0,1.6,4.0,0.0
20232,11440,마포구,CS200034,여관,87.0,88.0,6.8,6.0,1.1,1.0,1.0
20232,11440,마포구,CS200033,부동산중개업,1587.0,1587.0,0.2,3.0,1.8,29.0,0.0
20232,11440,마포구,CS200032,가전제품수리,75.0,75.0,1.3,1.0,1.3,1.0,0.0
20232,11440,마포구,CS200031,세탁소,178.0,219.0,1.8,4.0,2.3,5.0,41.0
20232,11440,마포구,CS200030,피부관리실,478.0,490.0,6.5,32.0,1.4,7.0,12.0
20232,11440,마포구,CS200029,네일숍,249.0,253.0,0.0,0.0,3.2,8.0,4.0
20232,11440,마포구,CS200028,미용실,980.0,1045.0,2.9,30.0,1.3,14.0,65.0
20232,11440,마포구,CS200027,모터사이클수리,25.0,25.0,4.0,1.0,0.0,0.0,0.0
20232,11440,마포구,CS200026,자동차미용,47.0,48.0,2.1,1.0,0.0,0.0,1.0
20232,11440,마포구,CS200025,자동차수리,127.0,134.0,0.0,0.0,0.7,1.0,7.0
20232,11440,마포구,CS200024,스포츠클럽,104.0,110.0,0.0,0.0,4.5,5.0,6.0
20232,11440,마포구,CS200023,통신기기수리,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200022,복권방,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200021,기타오락장,111.0,113.0,4.4,5.0,1.8,2.0,2.0
20232,11440,마포구,CS200020,전자게임장,9.0,9.0,0.0,0.0,11.1,1.0,0.0
20232,11440,마포구,CS200019,PC방,35.0,35.0,2.9,1.0,2.9,1.0,0.0
20232,11440,마포구,CS200018,볼링장,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200017,골프연습장,57.0,62.0,3.2,2.0,6.5,4.0,5.0
20232,11440,마포구,CS200016,당구장,136.0,137.0,3.6,5.0,5.8,8.0,1.0
20232,11440,마포구,CS200015,세무사사무소,255.0,255.0,0.0,0.0,0.8,2.0,0.0
20232,11440,마포구,CS200014,회계사사무소,31.0,31.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200013,기타법무서비스,86.0,86.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200012,법무사사무소,79.0,79.0,3.8,3.0,1.3,1.0,0.0
20232,11440,마포구,CS200011,변리사사무소,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200010,변호사사무소,75.0,75.0,1.3,1.0,1.3,1.0,0.0
20232,11440,마포구,CS200009,동물병원,48.0,48.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200008,한의원,157.0,157.0,0.6,1.0,1.3,2.0,0.0
20232,11440,마포구,CS200007,치과의원,200.0,200.0,0.0,0.0,1.0,2.0,0.0
20232,11440,마포구,CS200006,일반의원,420.0,420.0,1.0,4.0,0.7,3.0,0.0
20232,11440,마포구,CS200005,스포츠 강습,307.0,320.0,5.6,18.0,2.8,9.0,13.0
20232,11440,마포구,CS200004,컴퓨터학원,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20232,11440,마포구,CS200003,예술학원,481.0,497.0,2.4,12.0,3.0,15.0,16.0
20232,11440,마포구,CS200002,외국어학원,229.0,250.0,6.0,15.0,0.8,2.0,21.0
20232,11440,마포구,CS200001,일반교습학원,578.0,634.0,1.6,10.0,2.1,13.0,56.0
20232,11440,마포구,CS100010,커피-음료,1748.0,2084.0,8.0,166.0,3.8,79.0,336.0
20232,11440,마포구,CS100009,호프-간이주점,525.0,592.0,2.0,12.0,4.6,27.0,67.0
20232,11440,마포구,CS100008,분식전문점,774.0,883.0,6.1,54.0,4.2,37.0,109.0
20232,11440,마포구,CS100007,치킨전문점,85.0,238.0,3.4,8.0,4.6,11.0,153.0
20232,11440,마포구,CS100006,패스트푸드점,252.0,370.0,3.8,14.0,4.9,18.0,118.0
20232,11440,마포구,CS100005,제과점,342.0,425.0,4.2,18.0,2.4,10.0,83.0
20232,11440,마포구,CS100004,양식음식점,902.0,948.0,5.2,49.0,4.1,39.0,46.0
20232,11440,마포구,CS100003,일식음식점,674.0,727.0,8.7,63.0,4.3,31.0,53.0
20232,11440,마포구,CS100002,중식음식점,304.0,326.0,4.6,15.0,3.7,12.0,22.0
20232,11440,마포구,CS100001,한식음식점,3073.0,3345.0,4.1,138.0,4.9,163.0,272.0
20232,11410,서대문구,CS300043,전자상거래업,1728.0,1732.0,0.3,5.0,3.9,67.0,4.0
20232,11410,서대문구,CS300042,주유소,27.0,27.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300041,예술품,51.0,51.0,5.9,3.0,0.0,0.0,0.0
20232,11410,서대문구,CS300040,재생용품 판매점,20.0,20.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300039,모터사이클및부품,13.0,13.0,0.0,0.0,7.7,1.0,0.0
20232,11410,서대문구,CS300038,자동차부품,39.0,39.0,2.6,1.0,0.0,0.0,0.0
20232,11410,서대문구,CS300037,중고차판매,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300036,조명용품,77.0,78.0,1.3,1.0,0.0,0.0,1.0
20232,11410,서대문구,CS300035,인테리어,138.0,138.0,0.7,1.0,2.2,3.0,0.0
20232,11410,서대문구,CS300034,악기,14.0,14.0,0.0,0.0,7.1,1.0,0.0
20232,11410,서대문구,CS300033,철물점,85.0,85.0,0.0,0.0,2.4,2.0,0.0
20232,11410,서대문구,CS300032,가전제품,68.0,68.0,2.9,2.0,0.0,0.0,0.0
20232,11410,서대문구,CS300031,가구,131.0,131.0,0.8,1.0,3.1,4.0,0.0
20232,11410,서대문구,CS300030,중고가구,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300029,애완동물,55.0,58.0,3.4,2.0,8.6,5.0,3.0
20232,11410,서대문구,CS300028,화초,149.0,150.0,4.0,6.0,1.3,2.0,1.0
20232,11410,서대문구,CS300027,섬유제품,83.0,84.0,1.2,1.0,3.6,3.0,1.0
20232,11410,서대문구,CS300026,완구,16.0,16.0,6.3,1.0,0.0,0.0,0.0
20232,11410,서대문구,CS300025,자전거 및 기타운송장비,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300024,운동/경기용품,65.0,65.0,1.5,1.0,1.5,1.0,0.0
20232,11410,서대문구,CS300023,미용재료,46.0,46.0,0.0,0.0,4.3,2.0,0.0
20232,11410,서대문구,CS300022,화장품,310.0,347.0,1.2,4.0,4.0,14.0,37.0
20232,11410,서대문구,CS300021,문구,100.0,109.0,2.8,3.0,0.9,1.0,9.0
20232,11410,서대문구,CS300020,서적,128.0,129.0,2.3,3.0,2.3,3.0,1.0
20232,11410,서대문구,CS300019,의료기기,37.0,38.0,0.0,0.0,5.3,2.0,1.0
20232,11410,서대문구,CS300018,의약품,224.0,235.0,2.6,6.0,1.3,3.0,11.0
20232,11410,서대문구,CS300017,시계및귀금속,76.0,79.0,2.5,2.0,0.0,0.0,3.0
20232,11410,서대문구,CS300016,안경,56.0,78.0,1.3,1.0,1.3,1.0,22.0
20232,11410,서대문구,CS300015,가방,82.0,82.0,2.4,2.0,0.0,0.0,0.0
20232,11410,서대문구,CS300014,신발,75.0,75.0,1.3,1.0,1.3,1.0,0.0
20232,11410,서대문구,CS300013,유아의류,69.0,69.0,2.9,2.0,5.8,4.0,0.0
20232,11410,서대문구,CS300012,한복점,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS300011,일반의류,693.0,693.0,2.6,18.0,1.4,10.0,0.0
20232,11410,서대문구,CS300010,반찬가게,226.0,227.0,3.5,8.0,2.2,5.0,1.0
20232,11410,서대문구,CS300009,청과상,154.0,155.0,2.6,4.0,1.9,3.0,1.0
20232,11410,서대문구,CS300008,수산물판매,68.0,68.0,1.5,1.0,2.9,2.0,0.0
20232,11410,서대문구,CS300007,육류판매,115.0,116.0,3.4,4.0,6.0,7.0,1.0
20232,11410,서대문구,CS300006,미곡판매,56.0,56.0,1.8,1.0,5.4,3.0,0.0
20232,11410,서대문구,CS300005,주류도매,30.0,30.0,3.3,1.0,3.3,1.0,0.0
20232,11410,서대문구,CS300004,핸드폰,93.0,95.0,0.0,0.0,2.1,2.0,2.0
20232,11410,서대문구,CS300003,컴퓨터및주변장치판매,136.0,137.0,2.2,3.0,2.2,3.0,1.0
20232,11410,서대문구,CS300002,편의점,32.0,361.0,3.6,13.0,2.2,8.0,329.0
20232,11410,서대문구,CS300001,슈퍼마켓,383.0,400.0,4.0,16.0,2.5,10.0,17.0
20232,11410,서대문구,CS200047,가정용품임대,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200046,의류임대,16.0,17.0,0.0,0.0,0.0,0.0,1.0
20232,11410,서대문구,CS200045,비디오/서적임대,2.0,3.0,0.0,0.0,66.7,2.0,1.0
20232,11410,서대문구,CS200044,여행사,171.0,171.0,1.2,2.0,1.8,3.0,0.0
20232,11410,서대문구,CS200043,건축물청소,75.0,75.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200042,통번역서비스,37.0,37.0,0.0,0.0,2.7,1.0,0.0
20232,11410,서대문구,CS200041,사진관,155.0,156.0,0.6,1.0,2.6,4.0,1.0
20232,11410,서대문구,CS200040,녹음실,24.0,24.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200039,DVD방,7.0,7.0,14.3,1.0,0.0,0.0,0.0
20232,11410,서대문구,CS200038,독서실,94.0,103.0,3.9,4.0,1.9,2.0,9.0
20232,11410,서대문구,CS200037,노래방,108.0,112.0,1.8,2.0,3.6,4.0,4.0
20232,11410,서대문구,CS200036,고시원,23.0,23.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200035,게스트하우스,25.0,26.0,0.0,0.0,0.0,0.0,1.0
20232,11410,서대문구,CS200034,여관,112.0,113.0,4.4,5.0,2.7,3.0,1.0
20232,11410,서대문구,CS200033,부동산중개업,908.0,908.0,0.1,1.0,2.6,24.0,0.0
20232,11410,서대문구,CS200032,가전제품수리,75.0,75.0,2.7,2.0,1.3,1.0,0.0
20232,11410,서대문구,CS200031,세탁소,133.0,159.0,2.5,4.0,1.3,2.0,26.0
20232,11410,서대문구,CS200030,피부관리실,165.0,166.0,5.4,9.0,3.6,6.0,1.0
20232,11410,서대문구,CS200029,네일숍,87.0,88.0,0.0,0.0,1.1,1.0,1.0
20232,11410,서대문구,CS200028,미용실,553.0,599.0,2.7,16.0,1.5,9.0,46.0
20232,11410,서대문구,CS200027,모터사이클수리,22.0,23.0,0.0,0.0,0.0,0.0,1.0
20232,11410,서대문구,CS200026,자동차미용,44.0,44.0,2.3,1.0,2.3,1.0,0.0
20232,11410,서대문구,CS200025,자동차수리,80.0,90.0,1.1,1.0,2.2,2.0,10.0
20232,11410,서대문구,CS200024,스포츠클럽,60.0,62.0,0.0,0.0,1.6,1.0,2.0
20232,11410,서대문구,CS200023,통신기기수리,10.0,10.0,0.0,0.0,10.0,1.0,0.0
20232,11410,서대문구,CS200022,복권방,15.0,15.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200021,기타오락장,40.0,42.0,7.1,3.0,0.0,0.0,2.0
20232,11410,서대문구,CS200020,전자게임장,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200019,PC방,33.0,36.0,2.8,1.0,2.8,1.0,3.0
20232,11410,서대문구,CS200018,볼링장,4.0,4.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200017,골프연습장,24.0,25.0,0.0,0.0,0.0,0.0,1.0
20232,11410,서대문구,CS200016,당구장,91.0,91.0,1.1,1.0,2.2,2.0,0.0
20232,11410,서대문구,CS200015,세무사사무소,37.0,37.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200014,회계사사무소,8.0,8.0,12.5,1.0,0.0,0.0,0.0
20232,11410,서대문구,CS200013,기타법무서비스,13.0,13.0,0.0,0.0,7.7,1.0,0.0
20232,11410,서대문구,CS200012,법무사사무소,10.0,10.0,10.0,1.0,10.0,1.0,0.0
20232,11410,서대문구,CS200011,변리사사무소,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200010,변호사사무소,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200009,동물병원,26.0,26.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200008,한의원,92.0,92.0,1.1,1.0,0.0,0.0,0.0
20232,11410,서대문구,CS200007,치과의원,135.0,135.0,0.7,1.0,1.5,2.0,0.0
20232,11410,서대문구,CS200006,일반의원,224.0,225.0,1.8,4.0,1.3,3.0,1.0
20232,11410,서대문구,CS200005,스포츠 강습,170.0,175.0,6.9,12.0,1.7,3.0,5.0
20232,11410,서대문구,CS200004,컴퓨터학원,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20232,11410,서대문구,CS200003,예술학원,232.0,244.0,3.3,8.0,4.5,11.0,12.0
20232,11410,서대문구,CS200002,외국어학원,148.0,158.0,11.4,18.0,1.9,3.0,10.0
20232,11410,서대문구,CS200001,일반교습학원,375.0,412.0,1.2,5.0,2.9,12.0,37.0
20232,11410,서대문구,CS100010,커피-음료,506.0,700.0,6.3,44.0,2.9,20.0,194.0
20232,11410,서대문구,CS100009,호프-간이주점,234.0,270.0,3.0,8.0,5.6,15.0,36.0
20232,11410,서대문구,CS100008,분식전문점,493.0,562.0,4.6,26.0,3.9,22.0,69.0
20232,11410,서대문구,CS100007,치킨전문점,68.0,183.0,3.3,6.0,4.9,9.0,115.0
20232,11410,서대문구,CS100006,패스트푸드점,110.0,217.0,1.8,4.0,5.5,12.0,107.0
20232,11410,서대문구,CS100005,제과점,137.0,199.0,3.5,7.0,4.0,8.0,62.0
20232,11410,서대문구,CS100004,양식음식점,245.0,267.0,4.9,13.0,4.1,11.0,22.0
20232,11410,서대문구,CS100003,일식음식점,195.0,212.0,6.1,13.0,3.8,8.0,17.0
20232,11410,서대문구,CS100002,중식음식점,183.0,193.0,6.2,12.0,3.6,7.0,10.0
