STDR_YYQU_CD,ADSTRD_CD,ADSTRD_CD_NM,TRDAR_CHNGE_IX,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
20192,11560680,신길6동,HL,상권축소,98,47,93,49
20192,11590680,신대방2동,HL,상권축소,100,49,93,49
20192,11620775,난곡동,HH,정체,97,50,93,49
20192,11620715,난향동,LL,다이나믹,81,44,93,49
20192,11650660,내곡동,HH,정체,99,60,93,49
20192,11650581,반포4동,HH,정체,126,59,93,49
20192,11650510,서초1동,HH,정체,102,51,93,49
20192,11650520,서초2동,LL,다이나믹,86,45,93,49
20192,11650531,서초4동,HL,상권축소,99,49,93,49
20192,11680521,논현1동,LL,다이나믹,84,45,93,49
20192,11680656,도곡2동,HL,상권축소,97,49,93,49
20192,11710531,거여1동,LL,다이나믹,87,45,93,49
20192,11710680,잠실3동,HH,정체,98,61,93,49
20192,11710510,풍납1동,HL,상권축소,110,48,93,49
20192,11110710,숭인2동,HL,상권축소,103,44,93,49
20192,11110690,창신3동,LL,다이나믹,85,48,93,49
20192,11140625,다산동,LH,상권확장,89,52,93,49
20192,11140665,동화동,LH,상권확장,84,51,93,49
20192,11140580,장충동,HH,정체,117,55,93,49
20192,11200590,금호1가동,LH,상권확장,89,50,93,49
20192,11200520,왕십리2동,LH,상권확장,88,49,93,49
20192,11230536,용신동,HH,정체,101,49,93,49
20192,11230750,이문2동,HL,상권축소,100,48,93,49
20192,11230570,전농2동,HL,상권축소,102,47,93,49
20192,11230720,휘경1동,LL,다이나믹,89,49,93,49
20192,11260565,면목본동,LL,다이나믹,92,44,93,49
20192,11260600,중화1동,LL,다이나믹,91,48,93,49
20192,11290660,길음1동,HH,정체,98,53,93,49
20192,11290780,장위3동,HH,정체,100,55,93,49
20192,11350665,상계3?4동,HL,상권축소,102,48,93,49
20192,11350619,중계본동,LL,다이나믹,82,45,93,49
20192,11380570,대조동,LL,다이나믹,91,49,93,49
20192,11380632,신사2동,LL,다이나믹,87,45,93,49
20192,11410565,충현동,HH,정체,106,53,93,49
20192,11440600,대흥동,HH,정체,97,49,93,49
20192,11440690,망원1동,LL,다이나믹,74,46,93,49
20192,11440710,연남동,LL,다이나믹,52,42,93,49
20192,11440680,합정동,LL,다이나믹,69,46,93,49
20192,11470580,신월3동,HL,상권축소,104,47,93,49
20192,11500620,공항동,LL,다이나믹,87,46,93,49
20192,11500540,화곡1동,LL,다이나믹,89,46,93,49
20192,11530750,개봉2동,HH,정체,96,51,93,49
20192,11530760,개봉3동,HL,상권축소,109,47,93,49
20192,11530520,구로1동,HL,상권축소,108,47,93,49
20192,11530530,구로2동,HH,정체,113,51,93,49
20192,11545640,독산4동,HL,상권축소,98,47,93,49
20192,11545690,시흥3동,HH,정체,121,55,93,49
20192,11560605,문래동,LH,상권확장,87,50,93,49
20192,11560650,신길3동,HH,정체,111,53,93,49
20192,11560660,신길4동,HL,상권축소,101,47,93,49
20192,11560690,신길7동,LL,다이나믹,90,48,93,49
20192,11590630,사당2동,HL,상권축소,95,48,93,49
20192,11590640,사당3동,HL,상권축소,94,47,93,49
20192,11590670,신대방1동,HL,상권축소,102,47,93,49
20192,11620765,미성동,HH,정체,100,50,93,49
20192,11620745,삼성동,HL,상권축소,105,48,93,49
20192,11650540,잠원동,LL,다이나믹,91,47,93,49
20192,11680600,대치1동,HL,상권축소,94,49,93,49
20192,11680655,도곡1동,HL,상권축소,95,48,93,49
20192,11680750,수서동,HH,정체,95,52,93,49
20192,11710580,송파1동,LL,다이나믹,90,46,93,49
20192,11710647,위례동,LL,다이나믹,37,27,93,49
20192,11710670,잠실2동,LL,다이나믹,72,40,93,49
20192,11740540,명일2동,HH,정체,97,51,93,49
20192,11740610,천호2동,LL,다이나믹,89,48,93,49
20192,11110530,사직동,HH,정체,108,55,93,49
20192,11110615,종로1?2?3?4가동,HH,정체,126,62,93,49
20192,11110515,청운효자동,LH,상권확장,86,52,93,49
20192,11110560,평창동,HH,정체,99,56,93,49
20192,11140550,명동,HH,정체,129,55,93,49
20192,11140605,을지로동,HH,정체,149,63,93,49
20192,11170560,원효로1동,HH,정체,105,52,93,49
20192,11170555,청파동,HL,상권축소,100,48,93,49
20192,11215850,구의1동,HL,상권축소,96,47,93,49
20192,11215740,중곡1동,LL,다이나믹,92,47,93,49
20192,11230610,답십리2동,HH,정체,112,53,93,49
20192,11230650,장안1동,HL,상권축소,95,46,93,49
20192,11230545,제기동,HH,정체,115,55,93,49
20192,11260540,면목4동,LL,다이나믹,92,44,93,49
20192,11260680,신내1동,LL,다이나믹,83,47,93,49
20192,11290725,월곡2동,LH,상권확장,90,49,93,49
20192,11290770,장위2동,HH,정체,116,51,93,49
20192,11305660,인수동,LL,다이나믹,85,43,93,49
20192,11320660,쌍문1동,LL,다이나믹,91,46,93,49
20192,11320670,쌍문2동,LL,다이나믹,90,46,93,49
20192,11320681,쌍문4동,LL,다이나믹,84,47,93,49
20192,11380580,응암1동,HH,정체,98,49,93,49
20192,11380590,응암2동,LL,다이나믹,82,47,93,49
20192,11380690,진관동,LL,다이나믹,56,46,93,49
20192,11410690,남가좌1동,HH,정체,104,58,93,49
20192,11410700,남가좌2동,LL,다이나믹,90,48,93,49
20192,11410620,홍제1동,HH,정체,102,50,93,49
20192,11410655,홍제2동,HH,정체,101,54,93,49
20192,11440585,도화동,LH,상권확장,91,51,93,49
20192,11440610,염리동,LL,다이나믹,88,47,93,49
20192,11470520,목2동,LH,상권확장,89,49,93,49
20192,11470540,목4동,LL,다이나믹,90,43,93,49
20192,11470550,목5동,LL,다이나믹,86,47,93,49
20192,11470570,신월2동,HL,상권축소,96,47,93,49
20192,11500603,가양1동,LL,다이나믹,43,43,93,49
20192,11500604,가양2동,LL,다이나믹,88,48,93,49
20192,11530730,고척2동,HL,상권축소,96,47,93,49
20192,11530510,신도림동,LL,다이나믹,81,46,93,49
20192,11530780,오류2동,LL,다이나믹,76,46,93,49
20192,11545620,독산2동,HL,상권축소,93,45,93,49
20192,11545670,시흥1동,HH,정체,95,49,93,49
20192,11560540,여의동,HH,정체,106,49,93,49
20192,11590660,대방동,HH,정체,94,50,93,49
20192,11590620,사당1동,LL,다이나믹,88,47,93,49
20192,11590540,상도2동,HH,정체,100,50,93,49
20192,11590550,상도3동,HL,상권축소,94,45,93,49
20192,11650550,반포본동,HH,정체,119,51,93,49
20192,11650610,방배2동,LH,상권확장,87,51,93,49
20192,11650652,양재2동,HL,상권축소,109,47,93,49
20192,11680565,청담동,LL,다이나믹,86,48,93,49
20192,11710562,방이2동,LL,다이나믹,87,47,93,49
20192,11710520,풍납2동,HH,정체,103,50,93,49
20192,11740550,고덕1동,LL,다이나믹,73,44,93,49
20192,11740660,성내3동,HL,상권축소,95,44,93,49
20193,11110540,삼청동,LH,상권확장,84,52,93,49
20193,11110700,숭인1동,HH,정체,97,55,93,49
20193,11110630,종로5?6가동,HH,정체,119,63,93,49
20193,11140635,약수동,LH,상권확장,90,52,93,49
20193,11170700,보광동,HL,상권축소,95,48,93,49
20193,11170690,서빙고동,HH,정체,101,56,93,49
20193,11170660,이태원2동,LL,다이나믹,71,44,93,49
20193,11200540,마장동,HH,정체,107,56,93,49
20193,11200645,옥수동,LL,다이나믹,80,46,93,49
20193,11200580,응봉동,LL,다이나믹,91,47,93,49
20193,11215810,광장동,LH,상권확장,84,50,93,49
20193,11215730,군자동,LL,다이나믹,93,47,93,49
20193,11215830,자양2동,LL,다이나믹,92,48,93,49
20193,11215750,중곡2동,LL,다이나믹,92,45,93,49
20193,11230660,장안2동,LL,다이나믹,90,45,93,49
20193,11260610,중화2동,HL,상권축소,95,45,93,49
20193,11290555,삼선동,HL,상권축소,93,48,93,49
20193,11290525,성북동,LH,상권확장,92,53,93,49
20193,11290640,정릉3동,HH,정체,96,53,93,49
20193,11305625,수유2동,LL,다이나믹,88,47,93,49
20193,11305645,우이동,LH,상권확장,91,50,93,49
20193,11320700,방학2동,LL,다이나믹,90,44,93,49
20193,11350595,공릉1동,LL,다이나믹,90,49,93,49
20193,11350600,공릉2동,LL,다이나믹,81,47,93,49
20193,11350630,상계1동,LL,다이나믹,81,46,93,49
20193,11350670,상계5동,LL,다이나믹,89,45,93,49
20193,11350700,상계8동,LL,다이나믹,90,48,93,49
20193,11350560,월계1동,LL,다이나믹,89,48,93,49
20193,11350611,하계1동,LH,상권확장,86,50,93,49
20193,11380625,역촌동,LL,다이나믹,86,45,93,49
20193,11410585,신촌동,LL,다이나믹,92,48,93,49
20193,11410685,홍은2동,LH,상권확장,91,51,93,49
20193,11440660,서교동,LL,다이나믹,71,45,93,49
20193,11440590,용강동,LL,다이나믹,90,49,93,49
20193,11470510,목1동,LL,다이나믹,78,47,93,49
20193,11470611,신월7동,HL,상권축소,94,44,93,49
20193,11470630,신정2동,LL,다이나믹,90,47,93,49
20193,11470640,신정3동,LH,상권확장,92,50,93,49
20193,11470650,신정4동,LL,다이나믹,91,45,93,49
20193,11500605,가양3동,LH,상권확장,84,52,93,49
20193,11500510,염창동,LH,상권확장,92,52,93,49
20193,11500615,우장산동,LL,다이나믹,79,46,93,49
20193,11530540,구로3동,LL,다이나믹,73,45,93,49
20193,11545510,가산동,LL,다이나믹,70,46,93,49
20193,11560700,대림1동,HL,상권축소,105,46,93,49
20193,11560670,신길5동,HL,상권축소,94,48,93,49
20193,11590651,사당5동,LL,다이나믹,87,49,93,49
20193,11620695,신림동,LL,다이나믹,88,47,93,49
20193,11620625,인헌동,LH,상권확장,91,49,93,49
20193,11620725,조원동,HL,상권축소,98,44,93,49
20193,11650580,반포3동,HH,정체,101,56,93,49
20193,11680610,대치2동,LH,상권확장,91,49,93,49
20193,11680590,삼성2동,LL,다이나믹,84,45,93,49
20193,11680740,일원2동,HH,정체,97,50,93,49
20193,11710631,가락1동,HH,정체,150,84,93,49
20193,11710532,거여2동,HH,정체,97,50,93,49
20193,11710561,방이1동,LL,다이나믹,87,46,93,49
20193,11740530,명일1동,HL,상권축소,95,47,93,49
20193,11740640,성내1동,HL,상권축소,94,47,93,49
20193,11740620,천호3동,HL,상권축소,94,45,93,49
20193,11740690,둔촌1동,HH,정체,130,60,93,49
20193,11110600,가회동,LH,상권확장,91,55,93,49
20193,11110580,교남동,HH,정체,111,56,93,49
20193,11110640,이화동,LH,상권확장,84,53,93,49
20193,11110650,혜화동,HH,정체,94,50,93,49
20193,11140615,신당동,LH,상권확장,80,59,93,49
20193,11140680,중림동,HH,정체,101,52,93,49
20193,11140645,청구동,LL,다이나믹,86,46,93,49
20193,11170650,이태원1동,HH,정체,108,60,93,49
20193,11170510,후암동,LH,상권확장,88,53,93,49
20193,11200670,성수2가1동,LL,다이나믹,87,46,93,49
20193,11200690,성수2가3동,LH,상권확장,77,51,93,49
20193,11200790,용답동,HH,정체,117,53,93,49
20193,11200570,행당2동,LL,다이나믹,79,48,93,49
20193,11215870,구의3동,HH,정체,103,54,93,49
20193,11230600,답십리1동,LH,상권확장,92,50,93,49
20193,11230710,회기동,LL,다이나믹,86,46,93,49
20193,11260660,망우3동,LL,다이나믹,88,44,93,49
20193,11290590,돈암2동,LL,다이나믹,79,43,93,49
20193,11290715,월곡1동,HL,상권축소,95,46,93,49
20193,11290620,정릉1동,HH,정체,93,51,93,49
20193,11290650,정릉4동,LH,상권확장,88,52,93,49
20193,11305615,수유1동,HL,상권축소,98,47,93,49
20193,11320514,창4동,LL,다이나믹,93,47,93,49
20193,11320515,창5동,LL,다이나믹,86,47,93,49
20193,11350695,상계6?7동,LL,다이나믹,93,45,93,49
20193,11350612,하계2동,LH,상권확장,92,49,93,49
20193,11380551,갈현1동,LL,다이나믹,86,47,93,49
20193,11380600,응암3동,HH,정체,98,49,93,49
20193,11410615,연희동,LL,다이나믹,89,49,93,49
20193,11440565,공덕동,HH,정체,105,50,93,49
20193,11470680,신정7동,LL,다이나믹,91,47,93,49
20193,11500560,화곡3동,LL,다이나믹,81,46,93,49
20193,11530595,가리봉동,HL,상권축소,98,44,93,49
20193,11530560,구로5동,LL,다이나믹,82,47,93,49
20193,11545680,시흥2동,LL,다이나믹,85,48,93,49
20193,11545700,시흥4동,HL,상권축소,98,42,93,49
20193,11560550,당산1동,HL,상권축소,99,48,93,49
20193,11560710,대림2동,LL,다이나믹,83,42,93,49
20193,11590510,노량진1동,HH,정체,107,57,93,49
20193,11620685,신사동,LL,다이나믹,90,46,93,49
20193,11620605,은천동,LL,다이나믹,89,47,93,49
20193,11620615,중앙동,LL,다이나믹,90,47,93,49
20193,11620595,청룡동,LL,다이나믹,90,46,93,49
20193,11620545,청림동,LH,상권확장,78,49,93,49
20193,11650530,서초3동,HH,정체,98,50,93,49
20193,11680580,삼성1동,LH,상권확장,88,52,93,49
20193,11680730,일원1동,HL,상권축소,100,48,93,49
20193,11710641,문정1동,LL,다이나믹,91,46,93,49
20193,11710590,송파2동,LL,다이나믹,88,44,93,49
20193,11710570,오금동,HL,상권축소,94,48,93,49
20193,11710710,잠실6동,LL,다이나믹,79,48,93,49
20193,11740520,상일동,LL,다이나믹,92,48,93,49
20193,11740580,암사2동,LL,다이나믹,93,47,93,49
20193,11740600,천호1동,LL,다이나믹,84,46,93,49
20193,11110670,창신1동,HH,정체,102,60,93,49
20193,11140590,광희동,HH,정체,122,53,93,49
20193,11140520,소공동,HH,정체,132,65,93,49
20193,11170640,이촌2동,HH,정체,111,62,93,49
20193,11170625,한강로동,HH,정체,111,55,93,49
20193,11200615,금호2?3가동,HH,정체,96,53,93,49
20193,11200650,성수1가1동,LH,상권확장,88,49,93,49
20193,11200535,왕십리도선동,LL,다이나믹,76,49,93,49
20193,11230560,전농1동,LH,상권확장,90,50,93,49
20193,11260520,면목2동,HL,상권축소,94,45,93,49
20193,11260580,상봉1동,LL,다이나믹,78,45,93,49
20193,11290685,길음2동,LL,다이나믹,91,48,93,49
20193,11290600,안암동,LH,상권확장,86,50,93,49
20193,11305535,미아동,LL,다이나믹,88,46,93,49
20193,11305603,번2동,HL,상권축소,95,48,93,49
20193,11305608,번3동,LL,다이나믹,90,45,93,49
20193,11305635,수유3동,LL,다이나믹,88,45,93,49
20193,11320690,방학1동,LL,다이나믹,86,45,93,49
20193,11320710,방학3동,LH,상권확장,87,50,93,49
20193,11320512,창2동,LL,다이나믹,90,45,93,49
20193,11350640,상계2동,LL,다이나믹,83,44,93,49
20193,11350621,중계1동,LL,다이나믹,85,46,93,49
20193,11380520,불광1동,LH,상권확장,93,51,93,49
20193,11380530,불광2동,HH,정체,94,49,93,49
20193,11380650,수색동,HH,정체,124,59,93,49
20193,11410660,홍은1동,HH,정체,107,50,93,49
20193,11410640,홍제3동,HH,정체,104,54,93,49
20193,11440655,서강동,LL,다이나믹,73,43,93,49
20193,11440730,성산2동,LH,상권확장,87,53,93,49
20193,11440630,신수동,LH,상권확장,86,50,93,49
20193,11440555,아현동,LH,상권확장,92,50,93,49
20193,11470560,신월1동,HL,상권축소,94,44,93,49
20193,11530720,고척1동,HH,정체,96,49,93,49
20193,11560720,대림3동,HL,상권축소,93,43,93,49
20193,11590530,상도1동,LH,상권확장,92,51,93,49
20193,11620585,낙성대동,LL,다이나믹,79,48,93,49
20193,11620525,보라매동,LL,다이나믹,85,48,93,49
20193,11650620,방배3동,HL,상권축소,112,49,93,49
20193,11650621,방배4동,HH,정체,104,51,93,49
20193,11650590,방배본동,HL,상권축소,99,48,93,49
20193,11680660,개포1동,HH,정체,95,59,93,49
20193,11680690,개포4동,HL,상권축소,103,47,93,49
20193,11680700,세곡동,LL,다이나믹,56,43,93,49
20193,11680640,역삼1동,LL,다이나믹,80,44,93,49
20193,11680650,역삼2동,LL,다이나믹,82,44,93,49
20193,11710632,가락2동,HL,상권축소,94,47,93,49
20193,11710600,석촌동,LL,다이나믹,88,45,93,49
20193,11710720,잠실7동,HH,정체,124,60,93,49
20193,11710650,잠실본동,HL,상권축소,93,46,93,49
20193,11740515,강일동,LL,다이나믹,64,42,93,49
20193,11740685,길동,LL,다이나믹,89,45,93,49
20193,11140570,필동,HH,정체,122,53,93,49
20193,11140670,황학동,HH,정체,106,62,93,49
20193,11170520,용산2가동,LL,다이나믹,70,45,93,49
20193,11170630,이촌1동,HH,정체,121,58,93,49
20193,11170580,효창동,HH,정체,97,57,93,49
20193,11200550,사근동,LH,상권확장,77,50,93,49
20193,11200660,성수1가2동,LH,상권확장,73,49,93,49
20193,11200720,송정동,HL,상권축소,101,47,93,49
20193,11215780,능동,LH,상권확장,89,50,93,49
20193,11215820,자양1동,LL,다이나믹,92,46,93,49
20193,11215840,자양3동,LL,다이나믹,81,48,93,49
20193,11215770,중곡4동,HL,상권축소,94,49,93,49
20193,11230705,청량리동,HH,정체,146,55,93,49
20193,11260575,면목3?8동,LL,다이나믹,91,45,93,49
20193,11260550,면목5동,LL,다이나믹,91,45,93,49
20193,11260570,면목7동,HL,상권축소,102,45,93,49
20193,11290575,동선동,LL,다이나믹,89,47,93,49
20193,11290810,석관동,HH,정체,105,49,93,49
20193,11290760,장위1동,HL,상권축소,99,48,93,49
20193,11290705,종암동,HH,정체,95,50,93,49
20193,11305534,삼양동,HL,상권축소,96,47,93,49
20193,11320521,도봉1동,HL,상권축소,98,47,93,49
20193,11320511,창1동,LL,다이나믹,86,47,93,49
20193,11350580,월계3동,LL,다이나믹,90,48,93,49
20193,11380560,구산동,LL,다이나믹,88,48,93,49
20193,11380510,녹번동,LH,상권확장,86,49,93,49
20193,11410710,북가좌1동,LL,다이나믹,79,44,93,49
20193,11410720,북가좌2동,LL,다이나믹,88,46,93,49
20193,11470530,목3동,HH,정체,94,49,93,49
20193,11470610,신월6동,HH,정체,105,52,93,49
20193,11470620,신정1동,HL,상권축소,94,46,93,49
20193,11500530,등촌2동,HL,상권축소,94,46,93,49
20193,11500640,방화2동,LH,상권확장,84,50,93,49
20193,11500550,화곡2동,LL,다이나믹,89,46,93,49
20193,11500570,화곡4동,LL,다이나믹,90,46,93,49
20193,11530740,개봉1동,HL,상권축소,95,49,93,49
20193,11530790,수궁동,LH,상권확장,91,50,93,49
20193,11545610,독산1동,LH,상권확장,85,50,93,49
20193,11545630,독산3동,HL,상권축소,104,44,93,49
20193,11560585,도림동,LL,다이나믹,93,48,93,49
20193,11560620,양평2동,HH,정체,94,49,93,49
20193,11560535,영등포동,HH,정체,113,55,93,49
20193,11590520,노량진2동,HH,정체,118,54,93,49
20193,11590650,사당4동,LL,다이나믹,92,48,93,49
20193,11620735,대학동,LL,다이나믹,88,44,93,49
20193,11620665,서림동,LL,다이나믹,91,48,93,49
20193,11650570,반포2동,HH,정체,98,60,93,49
20193,11710620,가락본동,LL,다이나믹,89,44,93,49
20193,11710540,마천1동,HL,상권축소,98,44,93,49
20193,11710550,마천2동,HH,정체,103,49,93,49
20193,11710642,문정2동,LL,다이나믹,58,37,93,49
20193,11710566,오륜동,HH,정체,122,60,93,49
20193,11740560,고덕2동,LH,상권확장,83,51,93,49
20193,11740650,성내2동,LL,다이나믹,89,43,93,49
20193,11740570,암사1동,LL,다이나믹,89,44,93,49
20193,11740590,암사3동,LH,상권확장,83,51,93,49
20193,11110550,부암동,LH,상권확장,91,53,93,49
20193,11170530,남영동,HH,정체,95,53,93,49
20193,11170685,한남동,LH,상권확장,83,50,93,49
20193,11200620,금호4가동,LH,상권확장,91,53,93,49
20193,11230730,휘경2동,LL,다이나믹,82,47,93,49
20193,11260620,묵1동,LL,다이나믹,82,48,93,49
20193,11260630,묵2동,LL,다이나믹,89,47,93,49
20193,11260590,상봉2동,LL,다이나믹,91,48,93,49
20193,11260690,신내2동,LL,다이나믹,87,46,93,49
20193,11290580,돈암1동,LH,상권확장,83,51,93,49
20193,11290610,보문동,HL,상권축소,94,47,93,49
20193,11290630,정릉2동,HH,정체,100,50,93,49
20193,11305595,번1동,LL,다이나믹,86,43,93,49
20193,11305575,삼각산동,LL,다이나믹,81,46,93,49
